"mz","rt","DDB1_MeOH_1","DDB1_MeOH_2","DDB1_MeOH_3","DDB1_PL1ABC06_1","DDB1_PL1ABC06_2","DDB1_PL1ABC06_3","STD200nM_PL1ABC06_1","STD200nM_PL1ABC06_2","STD200nM_PL1ABC06_3","WDR91_PL1ABC06_1","WDR91_PL1ABC06_2","WDR91_PL1ABC06_3","PrimaryIso","ChemicalID","ID","SMILES","Adducts","LOGP","formula","mserror","SGC ID for Component","SGC ID for Pool","Truncated_mass","mz_value_pos","rt1","rt2","rt3","peak_type","retention_times","MS2"
289.114776611328,2.55561666666667,3000,3000,3000,3000,3000,3000,19734148,30622794,20917074,3000,3000,3000,289.114776611328,"PL1ABC06","2328","FC=1C=CC(NCC(=O)N2CCC=3C=CC=CC23)=C(F)C1","[M+H]+","0;1.03","C16H14F2N2O",NA,"Z30980128",NA,289.11477,290.122061611328,2.55835,2.54765,2.56903333333333,"single peak","nd","50.6225395202637,4248.953125;52.7674331665039,4203.5458984375;56.2259979248047,4127.53369140625;63.0231857299805,5925.4462890625;69.0141830444336,4783.92431640625;69.0330657958984,6044.90576171875;70.6902770996094,4944.7470703125;95.0132675170898,6204.4111328125;95.0292053222656,8265.4853515625;113.039749145508,20562.642578125;114.027633666992,14445.7919921875;114.099227905273,5273.7958984375;115.034927368164,15370.966796875;119.06184387207,5440.640625;119.072952270508,10358.5625;120.080589294434,6708962;121.083953857422,605464.875;121.091819763184,11241.591796875;122.040084838867,28872.658203125;122.087257385254,20398.09375;123.035316467285,39413.47265625;129.038818359375,10076.1162109375;140.030838012695,6551.943359375;142.046096801758,8891272;143.049560546875,671381.8125;144.052017211914,15007.75390625;153.102172851562,97321.6953125;154.104949951172,8575.171875;162.132965087891,4860.66552734375;166.955688476562,5367.912109375;168.125610351562,72260.9375;169.128921508789,5967.19140625;171.055953979492,5934.34375;177.025329589844,5397.34814453125;196.042098999023,7564.28173828125;202.042739868164,10319.65625;203.080703735352,8908.8896484375;230.019149780273,7410.94482421875;237.022079467773,33119.4609375;239.019088745117,11528.1630859375;248.028244018555,9397.703125;251.900024414062,5583.9111328125;263.038543701172,6108.28369140625;269.050750732422,7098.435546875;271.098388671875,6344.9375"
289.135111490885,2.20761666666667,3000,3000,3000,3000,3000,3000,7408276,7246772,7199390.5,3000,3000,3000,289.135111490885,"PL1ABC06","2035","FC=1C=CC=2NC(=O)C=C(C(=O)N3CCCCCC3)C2C1","[M+H]+","0;1.083","C16H17FN2O2",NA,"Z1239064938",NA,289.13511,290.142396490885,2.20761666666667,2.21821666666667,2.19701666666667,"single peak","nd","56.274528503418,3492.63671875;66.392822265625,3047.15380859375;81.0574645996094,3498.81640625;85.9014282226562,3181.14794921875;91.9514999389648,3126.81958007812;133.028793334961,7099.59521484375;136.047271728516,6812.15380859375;138.035125732422,4829.33447265625;140.782501220703,3361.66235351562;147.065139770508,5685.4853515625;148.059326171875,6575.2197265625;152.94660949707,3726.373046875;161.044662475586,3967.5703125;164.04248046875,8569.685546875;164.056091308594,6342.49267578125;166.048141479492,6665.6318359375;171.043792724609,4138.30810546875;172.042892456055,5811.4892578125;174.073028564453,3633.49389648438;181.970626831055,5011.53564453125;192.942184448242,3813.4375;201.021957397461,7756.75927734375;204.058151245117,3451.53686523438;205.066879272461,7679.1806640625;207.970367431641,5655.1982421875;208.989440917969,4600.2109375;210.989196777344,6264.52978515625;221.065170288086,4530.78515625;222.975341796875,3979.28076171875;237.993286132812,3663.18969726562;238.969177246094,8639.3671875;246.556701660156,5811.36767578125;249.004104614258,4778.49658203125;250.950881958008,5456.9287109375;251.000686645508,35474.73046875;252.015533447266,4809.52587890625;252.927795410156,9748.783203125;255.92414855957,4011.83227539062;256.957489013672,4978.38037109375;263.992614746094,4424.0693359375;266.943939208984,6316.44970703125;268.997039794922,9753.8955078125;270.005126953125,4577.1376953125;272.023162841797,5625.9306640625"
289.146138509115,2.19511666666667,3000,3000,3000,3000,3000,3000,17246532,19221392,20324732,3000,3000,3000,289.146138509115,"PL1ABC06","2291","CNC=1C=CC(=CC1F)C(=O)NC=2NN=C(C3CC3)C2C","[M+H]+","0;2.051","C15H17FN4O",NA,"Z2798272490",NA,289.14613,290.153423509115,2.20761666666667,2.19701666666667,2.21821666666667,"single peak","nd","146.070861816406,13597.513671875;154.057891845703,6964.69091796875;165.053588867188,14256.8447265625;207.588012695312,13046.953125;248.627075195312,12811.8193359375;251.088653564453,10889.134765625"
290.14990234375,1.84268333333333,3000,3000,3000,3000,3000,3402.3916015625,7331544.5,7866204.5,7380232,3000,3000,2112.86474609375,290.14990234375,"PL1ABC06","2061;2438","CC1(C)NC(=O)N(CC(=O)NCCC=2C=CC=CC2)C1=O;O=C(NC=1C=CC(CN2CCOC2=O)=CC1)N3CCCC3","[M+H]+;[M+H]+","0;0.733;0.139","C15H19N3O3;C15H19N3O3","NA;NA","Z14480675;Z604393486",NA,290.1499,291.15718734375,1.84445,1.85518333333333,2.03751666666667,"multiple peaks","1.84268333333333","209.884353637695,5433.1728515625"
291.124501546224,2.40658333333333,22200.70703125,23666.306640625,6264.56396484375,8607.1748046875,10904.0146484375,10658.6865234375,6753087.5,7095726,3386867.75,14036.2607421875,9952.5849609375,4356.02099609375,291.124501546224,"PL1ABC06","2033","CN1C=CC=2C=CC(NC(=O)C3=NNC=4C=CC=CC34)=CC12","[M+H]+","0;2.533","C17H14N4O",NA,"Z1230803984",NA,291.1245,292.131786546224,2.41988333333333,2.40926666666667,2.43051666666667,"single peak","2.40658333333333","57.002368927002,3502.17211914062;81.0336227416992,4045.72265625;89.0384902954102,14417.8330078125;90.0341033935547,9495.232421875;97.0636138916016,11922.705078125;105.418548583984,3978.82250976562;110.071533203125,4318.61181640625;113.069709777832,3482.7890625;117.044555664062,21975.701171875;117.958595275879,22479.50390625;131.974380493164,5844.23974609375;132.06852722168,6692.35302734375;135.055374145508,7136.15625;137.095123291016,4802.71142578125;141.000549316406,4368.2587890625;145.039520263672,1426165.625;146.043151855469,118526.78125;146.058532714844,3936.92895507812;146.083740234375,120719.7109375;147.045440673828,7545.6484375;147.067657470703,11863.29296875;147.091613769531,321053.84375;148.038635253906,7537.7099609375;148.095138549805,30414.8125;158.073822021484,5552.88916015625;163.050094604492,853711.9375;164.053985595703,61541.84375;165.036331176758,8486.419921875;168.068954467773,3315.97583007812;173.040679931641,33171.8515625;174.021148681641,38048.6171875;177.065689086914,173661.578125;178.069198608398,17327.583984375;188.036560058594,23267.53515625;189.038330078125,4467.57421875;192.031280517578,14962.5166015625;195.065902709961,4618.3466796875;202.053665161133,5942.16748046875;202.068099975586,26897.9296875;208.86669921875,5412.9345703125;214.037734985352,4892.73974609375;214.071029663086,5458.13916015625;214.086196899414,41621.12109375;218.044815063477,14417.4970703125;229.079406738281,5509.17724609375;230.084915161133,7174.2392578125;232.098739624023,28869.9453125;233.957702636719,4512.5205078125;237.882247924805,4244.1982421875;241.035537719727,5162.2197265625;241.086380004883,13455.8212890625;246.114700317383,9013.9404296875;253.107437133789,15148.703125;253.130142211914,7258.5693359375;256.081909179688,4844.212890625;258.07861328125,115154.421875;259.080505371094,17852.07421875;261.017700195312,5159.36279296875;267.036437988281,4623.93505859375;271.014770507812,5619.76123046875;271.134185791016,28883.23828125;273.113708496094,47929.8984375;276.089111328125,38333.1015625;277.0908203125,5781.86328125;278.090362548828,5672.11767578125"
292.057545979818,2.36481666666667,3000,3000,3000,3000,4285.634765625,3000,25407286,31862734,33731552,3000,3000,6081.35595703125,292.057545979818,"PL1ABC06","2374","CC(C)C1=NC(CN2C=NC=3SC=CC3C2=O)=CS1","[M+H]+","0;1.2","C13H13N3OS2",NA,"Z406392186",NA,292.05754,293.064830979818,2.36648333333333,2.3559,2.38795,"single peak","nd","55.6648483276367,5462.48974609375;57.4401588439941,5231.24072265625;59.049015045166,29451.00390625;62.4842796325684,5622.6044921875;70.065055847168,341397.21875;70.9949035644531,2489809.75;71.0684585571289,22313.603515625;71.9944305419922,16594.060546875;71.9982299804688,87822.3359375;72.9907379150391,104415.4296875;88.1118774414062,7049.90771484375;105.402610778809,6290.9169921875;106.060012817383,6566.73486328125;107.072807312012,25120.015625;113.041717529297,10992.50390625;115.086166381836,7665.86572265625;120.043899536133,31585.16796875;122.988761901855,6378.86181640625;123.312698364258,6573.578125;124.075157165527,7016.81396484375;125.030319213867,11505.703125;125.059425354004,20058.150390625;137.039703369141,47365.98828125;137.046783447266,8623.6328125;137.049942016602,5748.4150390625;140.052627563477,10487889;141.056228637695,765019.5;142.048400878906,480454.65625;142.058532714844,30850.015625;143.053482055664,9354.892578125;144.994216918945,7682.73046875;145.030548095703,5808.9462890625;146.973724365234,13244.3056640625;158.063217163086,278779.53125;159.066818237305,25770.126953125;159.42138671875,5639.4306640625;160.05924987793,11819.728515625;160.989501953125,6463.58056640625;162.050582885742,7283.71044921875;172.078826904297,1017839.125;173.082336425781,111218.8359375;174.074676513672,47823.48046875;179.015640258789,5965.30859375;185.026153564453,8690.2744140625;192.908676147461,7165.6513671875;195.068222045898,10290.4365234375;196.074020385742,5139.12109375;196.113250732422,13931.5126953125;198.094924926758,43749.03125;204.922821044922,6471.83203125;208.563598632812,13448.1572265625;209.062271118164,7034.06103515625;214.040786743164,7488.85888671875;223.041976928711,7880.91650390625;223.060791015625,6764.2890625;224.070159912109,27056.552734375;224.578521728516,6094.3466796875;229.052627563477,13501.3388671875;238.084350585938,6512.57177734375;243.067016601562,8875.16015625;255.067138671875,12042.6337890625;263.095031738281,28924.69140625;263.118896484375,17520.916015625;263.159973144531,10086.1513671875;269.066772460938,7050.03564453125;273.077484130859,20547.169921875;278.101165771484,51403.33203125;278.603515625,12866.2451171875;279.092193603516,17399.431640625"
292.085021972656,2.4385,3000,3000,3000,3000,3000,3000,4269379,4978658,3673731.5,3000,3000,3000,292.085021972656,"PL1ABC06","2182","ClC=1C=CC(=CC1)C2=NOC(CC3CCCC(=O)N3)=N2","[M+H]+","0;1.379","C14H14ClN3O2",NA,"Z2155397189",NA,292.08502,293.092306972656,2.44113333333333,2.4518,2.46245,"single peak","nd","51.770923614502,3567.29028320312;55.0178184509277,205572.640625;56.0212135314941,7944.109375;68.9625091552734,17458.486328125;70.9578552246094,307910.90625;71.9581756591797,7556.884765625;93.3872680664062,3761.736328125;94.0286712646484,50073;97.010124206543,4566.19287109375;98.0599517822266,2410781.5;99.057487487793,4855.97900390625;99.0632400512695,140565.671875;100.064231872559,4471.841796875;102.984001159668,21342.923828125;109.010459899902,18375.7265625;119.084800720215,5076.05517578125;123.080833435059,4191.564453125;123.412910461426,3976.31469726562;136.021545410156,60821.85546875;137.005416870117,4433.55322265625;137.030212402344,9896.431640625;140.070510864258,16848.751953125;145.049026489258,12829.6689453125;153.021377563477,274794.03125;155.018524169922,85833.9453125;164.016387939453,3470007.5;165.019744873047,474624.875;166.012084960938,237530.90625;166.023620605469,26344.640625;167.014541625977,19945.275390625;179.052429199219,33791.015625;182.026931762695,22821.84375;182.601104736328,4684.68798828125;183.030914306641,4680.38720703125;194.059722900391,4705.12646484375;195.031814575195,90604.6171875;196.042755126953,357017.46875;197.029327392578,23736.30078125;197.046035766602,61632.4609375;198.03825378418,21583.775390625;200.040344238281,4325.4404296875;214.073745727539,47663.640625;214.098709106445,4314.5810546875;215.074890136719,3941.52270507812;222.05842590332,17782.232421875;226.876693725586,4436.9140625;229.000671386719,25479.158203125;229.028717041016,13398.2353515625;230.034637451172,4458.74755859375;243.1123046875,16501.09375;260.035552978516,4473.7294921875;264.086669921875,4673.7841796875;264.910400390625,11342.5517578125;271.017822265625,6108.05810546875;276.930755615234,11169.7138671875;278.965454101562,8041.64306640625;281.941528320312,21314.779296875"
292.126932779948,2.14136666666667,1622.55285644531,2039.87341308594,1293.21875,3000,1917.93505859375,1842.52624511719,13820328,15671782,15340561,1787.08911132812,3000,2421.88818359375,292.126932779948,"PL1ABC06","2387","CC1CN(CC(C)O1)C(=O)C=2C=NN(C)C2C(F)(F)F","[M+H]+","0;1.517","C12H16F3N3O2",NA,"Z425055816",NA,292.12693,293.134217779948,2.15453333333333,2.1439,2.16516666666667,"single peak","nd","55.9694213867188,3201.15307617188;61.0448341369629,3478.90356445312;64.9966201782227,15465.6513671875;68.992805480957,2028.68688964844;68.9952621459961,2654.3642578125;87.0569381713867,2052.58984375;93.044563293457,9351.76171875;97.0522308349609,2985.87060546875;99.0996704101562,21884.03125;101.019386291504,8740.388671875;122.059875488281,2963.34033203125;127.078979492188,4537.38232421875;134.034729003906,48521.06640625;136.039276123047,2300.68505859375;139.978988647461,3981.197265625;141.045455932617,4989.927734375;146.003952026367,2277.06201171875;149.042190551758,3411.5498046875;153.995040893555,2214.02416992188;154.040939331055,19533.42578125;157.020050048828,2410.66552734375;157.533676147461,3936.57739257812;159.036499023438,22070.978515625;159.077575683594,2719.56762695312;163.048202514648,2650.67529296875;174.065887451172,3646.3173828125;177.026779174805,4752313;178.030578613281,277185.375;178.059951782227,8077.39306640625;179.03239440918,14973.2060546875;180.960632324219,2623.9248046875;181.990463256836,3535.57275390625;182.997177124023,3455.91259765625;186.06623840332,2184.4716796875;186.991455078125,3843.08203125;187.087356567383,4212.330078125;188.107131958008,2945.36499023438;190.097320556641,2688.59423828125;191.055740356445,5753.9609375;191.079330444336,2593.00854492188;194.072494506836,3179.41552734375;195.036209106445,2506.13696289062;196.067428588867,10231.1787109375;197.072158813477,2414.8720703125;200.000503540039,3293.40942382812;202.072158813477,4962.9921875;204.925155639648,2651.80322265625;205.059677124023,2117.61083984375;206.052581787109,9744.904296875;208.068664550781,2205.28149414062;209.888534545898,2121.353515625;209.947662353516,3644.619140625;218.879989624023,2562.82739257812;219.547927856445,2746.69482421875;220.568939208984,3376.75537109375;222.086074829102,8058.26708984375;223.122177124023,10322.7880859375;224.062088012695,5270.86376953125;225.886566162109,3903.03979492188;226.963897705078,2642.96899414062;228.890518188477,2543.71264648438;234.084228515625,8013.04052734375;234.898681640625,3200.17895507812;235.068893432617,118356.0625;235.892150878906,4902.63818359375;236.072250366211,10812.0400390625;238.077499389648,2273.81323242188;238.876007080078,2792.40600585938;239.092147827148,4245.09716796875;247.870422363281,2700.9755859375;248.625015258789,2984.98364257812;250.07795715332,3351.3896484375;250.567779541016,2233.86889648438;251.892807006836,2302.11376953125;252.05778503418,5810.689453125;252.112274169922,2701.00341796875;254.925384521484,3879.17944335938;258.556427001953,6188.57275390625;259.024871826172,2410.18310546875;259.060180664062,2793.24487304688;262.875793457031,2868.08764648438;262.915130615234,6965.796875;262.999114990234,2559.0107421875;265.874816894531,2649.08251953125;265.903533935547,3670.30078125;269.902893066406,2866.93432617188;270.899749755859,4745.55322265625;272.120361328125,164771.859375;273.124145507812,22400.591796875;274.115539550781,50088.18359375;275.119232177734,6750.5;278.074676513672,3674.22192382812;278.886688232422,11343.8916015625;279.914459228516,14604.4990234375;279.987060546875,3597.02270507812;280.920593261719,3289.16235351562"
292.144612630208,1.98161666666667,3000,3000,3000,4019.07006835938,9659.8427734375,9446.2333984375,21641106,22959704,21758458,5491.0146484375,8317.072265625,8258.7861328125,292.144612630208,"PL1ABC06","2150","O=C(CN1C=NC=2C=CC=CC12)N3CCC=4C=CC=CC4C3","[M+H]+","0;1.272","C18H17N3O",NA,"Z19648382",NA,292.14461,293.151897630208,1.984,1.99468333333333,1.97331666666667,"single peak","nd","69.033805847168,11630.279296875;71.1367263793945,7740.537109375;84.0765380859375,17702.89453125;86.0963439941406,157922.359375;104.417724609375,7584.71337890625;109.04517364502,8887.6015625;112.111747741699,24991.328125;113.107147216797,19556.775390625;115.05411529541,68271.578125;116.062004089355,13687.5205078125;117.057495117188,47333.65625;117.069816589355,95190.46875;119.085510253906,75018.0390625;120.088844299316,10348.0263671875;124.111892700195,26703.060546875;126.11457824707,18668.69140625;128.106872558594,58350.09765625;129.069793701172,118678.7890625;130.065078735352,475265.25;130.072830200195,18102.65234375;131.060577392578,159226.15625;131.067687988281,23224.814453125;132.080657958984,3960851.75;133.075790405273,312371.59375;133.083969116211,393182.5625;134.079345703125,19694.2578125;134.087493896484,21021.193359375;140.130783081055,68699.2109375;141.069671630859,21327.30078125;144.080657958984,36971.09375;146.096298217773,2219330.5;147.099746704102,233779.71875;153.138412475586,9973.2236328125;154.11247253418,16356.787109375;154.122467041016,220352.640625;155.154159545898,4465711;156.157089233398,16353.9599609375;159.055267333984,228386.375;160.058395385742,28490.8515625;161.07048034668,10589.638671875;167.073013305664,195883.71875;168.080612182617,6356946;169.084014892578,730172.75;170.095947265625,58248.47265625;171.103973388672,165026.578125;174.07861328125,17731.59375;174.091217041016,363030.65625;175.09455871582,31357.5390625;181.133209228516,21606.12890625;183.149017333984,4876024;184.152648925781,18203;185.106948852539,314471.40625;185.119766235352,157637.75;186.091552734375,55430.2890625;186.109909057617,30113.658203125;186.694076538086,8682.568359375;188.08154296875,49773.12890625;197.106872558594,31788.32421875;203.116714477539,14148.8642578125;205.027465820312,9032.6435546875;205.897506713867,11099.2197265625;218.938980102539,12714.6279296875;226.123672485352,17435.005859375;239.129592895508,11248.193359375;251.560440063477,14488.8583984375;270.208679199219,1571424.25;279.185394287109,67898.078125;280.168212890625,30302.7109375;280.192840576172,38699.6875"
292.213409423828,1.51110666666667,3000,3000,3000,3000,3000,3000,5869818,6138695.5,6291237.5,3000,3000,3000,292.213409423828,"PL1ABC06","2120","CN(CCN1CCOCC1)C=2C=C(N=CN2)N3CCCC3","[M+H]+","0;0.407","C15H25N5O",NA,"Z1874087801",NA,292.2134,293.220694423828,1.523565,1.51171666666667,1.53526666666667,"single peak","1.51110666666667","114.091262817383,333110.625;115.094528198242,22259.453125;177.113662719727,6706.00927734375;190.120697021484,6723.19287109375;205.144668579102,3150699.75;206.148361206055,355478.65625"
294.090830485026,1.90718333333333,3000,3000,3000,3000,3000,3000,1291698.75,1371083.25,1395025.75,3000,3000,3000,294.090830485026,"PL1ABC06","2401","NC(=O)C1CCCCN1S(=O)(=O)C=2C=CC=C(C#N)C2","[M+H]+","0;-0.879","C13H15N3O3S",NA,"Z45493372",NA,294.09083,295.098115485026,1.9197,1.90896666666667,1.93043333333333,"single peak","nd","51.4892272949219,4899.87939453125;52.6100921630859,3916.2626953125;54.0337944030762,342757.46875;55.0371360778809,9011.515625;55.925163269043,4340.66796875;57.06982421875,405863.53125;58.0731811523438,14077.8447265625;60.8921241760254,4644.0869140625;69.0133209228516,5054.23583984375;76.0106658935547,4461.5107421875;76.0182647705078,6989.8359375;82.0399017333984,132972.734375;82.0613021850586,7838.9873046875;83.0687484741211,7413.39111328125;83.0727920532227,44648.21875;92.2756118774414,4098.93408203125;95.0727920532227,77876.9296875;96.0759353637695,5278.76171875;97.0274124145508,6955.55859375;100.050392150879,5960.33544921875;102.033973693848,11198.232421875;107.068092346191,8252.677734375;110.096298217773,359014.6875;111.091804504395,18753.90234375;111.099555969238,27191.005859375;112.029281616211,10022.7958984375;115.124755859375,6154.77685546875;120.068298339844,6842.1083984375;121.047744750977,6485.61083984375;123.043266296387,4719.857421875;130.039916992188,71728.8203125;131.043319702148,5392.9921875;147.101043701172,6801.923828125;148.063064575195,13353.16796875;149.070816040039,2543131.75;150.07453918457,192880.71875;151.076614379883,9574.5634765625;155.060684204102,6707.9375;158.080429077148,15424.341796875;159.066009521484,7196.76025390625;159.091567993164,179403.671875;159.102493286133,8650.4501953125;160.095428466797,9261.2333984375;161.070999145508,94603.140625;161.081954956055,7321;165.995391845703,55041.66796875;166.998184204102,5185.57421875;170.153884887695,6762.5830078125;173.071105957031,80060.09375;174.102554321289,69137.859375;175.075637817383,4707.7470703125;175.086776733398,27333.79296875;176.933410644531,6218.12451171875;182.944137573242,6773.845703125;184.0634765625,6904.25634765625;185.06022644043,19556.111328125;185.070892333984,491480.875;186.074676513672,48709.24609375;187.074111938477,29012.1328125;187.097427368164,9212.65625;188.077163696289,6194.462890625;191.060562133789,21765.376953125;200.081192016602,21933.572265625;201.019638061523,4514.29833984375;201.089874267578,6764.521484375;201.848983764648,6807.53271484375;202.097381591797,146834.03125;203.1005859375,16056.0302734375;204.102996826172,6141.91455078125;214.116271972656,4968.42138671875;217.064666748047,5570.93896484375;218.070785522461,5521.91357421875;228.087585449219,14590.2216796875;230.103439331055,3459597.5;231.106857299805,416887.21875;232.108612060547,33114.890625;237.077758789062,5930.0166015625;239.073822021484,14088.484375;246.031295776367,5687.98486328125;248.114074707031,39559.7578125;249.069137573242,760439.1875;250.072189331055,102239.1640625;251.063415527344,29045.2890625;256.1455078125,4415.45654296875;258.159912109375,9137.5087890625;262.027282714844,8457.8671875;262.130310058594,10087.4482421875;263.876770019531,5972.05859375;277.409454345703,5869.95849609375;281.937652587891,8316.4140625"
294.127298990885,1.84445,3000,3000,3000,3000,2407.78662109375,3000,10776296,10773733,10350871,1626.60131835938,1436.51342773438,2049.29833984375,294.127298990885,"PL1ABC06","2107","CC1=CC=C(CNC[C@H]2CC[C@H](O2)C3=NC(C)=NO3)S1","[M+H]+","0;1.038","C14H19N3O2S",NA,"Z1754604511",NA,294.12729,295.134583990885,1.84445,1.85518333333333,1.83371666666667,"single peak","nd","57.6702041625977,6033.974609375;72.8018112182617,6482.05517578125;78.0465393066406,9724.2021484375;85.0844116210938,5952.52783203125;90.0669784545898,5582.185546875;96.0430908203125,6339.4443359375;98.059928894043,1892653.5;99.0631637573242,96542.5859375;100.039184570312,255418.703125;100.044738769531,14510.8857421875;101.042411804199,13744.8076171875;101.059288024902,6589.521484375;107.067756652832,8527.34375;107.073028564453,21867.994140625;111.026145935059,7410253.5;112.029708862305,429798;112.03914642334,9000.3525390625;113.021987915039,302662.71875;114.02515411377,18210.6171875;120.080642700195,103201.4453125;121.076011657715,26971.119140625;121.088844299316,30513.80078125;122.071624755859,36863.21484375;124.075248718262,12180.76171875;125.313972473145,6125.33154296875;130.978240966797,8194.865234375;131.043991088867,6229.91015625;132.044281005859,282385.71875;132.068283081055,62790.546875;133.047439575195,24089.052734375;133.076293945312,40124.609375;133.088668823242,46106.83203125;134.060974121094,6465.31591796875;134.084030151367,43719.375;143.072891235352,26092.541015625;146.083847045898,30847.18359375;147.091598510742,746667.5625;148.094787597656,68617.125;148.111785888672,128257.5;149.11540222168,9118.244140625;158.084838867188,11431.046875;158.096298217773,153115.65625;159.100830078125,13430.9833984375;160.099472045898,69938.8359375;161.107284545898,34985.88671875;163.122802734375,276899.40625;164.126617431641,22674.447265625;167.081588745117,15716.2060546875;173.107238769531,90702.5703125;174.115234375,35643.71875;175.122848510742,1892730.5;176.130676269531,955535.4375;177.134399414062,105424.78125;181.938339233398,6147.603515625;184.107971191406,411295.0625;185.092147827148,16712.169921875;185.111465454102,44127.26171875;186.102325439453,22962.9765625;190.134292602539,15950.1591796875;191.141372680664,18789.017578125;196.108032226562,17285.400390625;199.871002197266,9010.609375;203.117736816406,2640118.25;204.121200561523,320345.125;205.124649047852,17939.7890625;213.112838745117,58443.10546875;214.118194580078,11559.2685546875;219.076110839844,29763.029296875;242.139923095703,109504.4296875;242.161193847656,11112.654296875;243.142333984375,10934.587890625;267.160461425781,14868.67578125;282.171264648438,217163.109375"
295.074930826823,2.06758333333333,3000,3000,1219.38928222656,3000,3000,3000,7532472.5,7067241.5,8107298.5,3000,3000,3000,295.074930826823,"PL1ABC06","2062","CC1=NOC(NS(=O)(=O)C=2C=CC=3OCCC3C2)=C1C","[M+H]+","0;1.081","C13H14N2O4S",NA,"Z1449715100",NA,295.07493,296.082215826823,2.08016666666667,2.0908,2.06953333333333,"single peak","nd","68.9426422119141,4344.22021484375;70.9803848266602,3665.376953125;71.0364685058594,10508.455078125;71.9845962524414,3175.42626953125;79.7249145507812,3874.66455078125;81.0572052001953,4829.2109375;85.1134872436523,3618.01977539062;86.0834579467773,4281.7685546875;95.0602645874023,83796.2890625;97.0884246826172,32907.19140625;109.044647216797,6225.96826171875;111.055229187012,14473.0927734375;112.063018798828,50512.76171875;113.065078735352,5428.87451171875;118.041778564453,4206.90234375;119.048973083496,104485.6171875;120.057464599609,26677.630859375;126.984535217285,27208.328125;135.043899536133,490437.53125;136.046798706055,32241.37109375;138.013534545898,20844.228515625;147.05517578125,1069179.625;148.05876159668,84036.40625;153.037078857422,21685.279296875;158.017196655273,4879.18505859375;159.811569213867,3837.67358398438;164.054779052734,4866.06591796875;165.975814819336,3750.03857421875;167.015914916992,87563.6484375;168.019241333008,8665.794921875;168.069717407227,6368.27392578125;175.016876220703,23514.552734375;176.070556640625,33309.21875;183.010848999023,1267322;184.014251708984,110829.25;185.006134033203,44484;187.099212646484,4976.47119140625;191.037368774414,4455.134765625;191.949493408203,6528.470703125;194.905181884766,3848.44116210938;200.013381958008,17542.2734375;201.021148681641,40665.640625;202.02619934082,6242.1904296875;204.065536499023,6328.23974609375;216.885635375977,3666.94091796875;226.948486328125,4359.86474609375;237.990005493164,5720.56982421875;238.967971801758,7095.0791015625;238.985427856445,12903.59375;241.966781616211,4769.99072265625;249.195251464844,5780.09033203125;250.846038818359,4343.36279296875;252.014083862305,9131.90625;252.050155639648,19230.52734375;252.550567626953,5661.47900390625;252.928558349609,13129.7666015625;257.960571289062,4946.728515625;261.046081542969,8111.11962890625;263.928588867188,3771.90795898438;264.9296875,5385.1953125;264.984802246094,7179.71533203125;265.022674560547,4678.44140625;265.984680175781,6027.123046875;266.945190429688,7687.14111328125;266.979705810547,7916.41796875;268.958953857422,25619.568359375;270.003021240234,7868.34130859375;270.974365234375,7336.33203125;270.99853515625,5143.08447265625;271.028198242188,17368.83203125;272.020721435547,11071.2255859375;275.098480224609,9836.2041015625;277.112762451172,12011.130859375;282.974853515625,12851.0400390625"
